dbid,Name
DB00803," Polymyxin E. Sulfate
"
DB01111,"Colistimethate
"
DB01111,"Coly-Mycin M
"
DB01111,"Colistimethale Sodium
"
DB01111," Colistimethate sodium
"
DB01111," Colistin methanesulfonate sodium salt
"
DB01111," Colistin sodium methanesulfonate
"
DB01111," Colistin sodium methanesulfonate from bacillus colistinus
"
DB00420,"Promazine
"
DB00420,"Combelen
"
DB00420," Sparine
"
DB00420,"Promazin
"
DB00420," Promazina
"
DB00733,"Pralidoxime
"
DB00733,"ComboPen
"
DB00733," Protopam
"
DB00733,"Pralidoxime Chloride
"
DB08875,"Cabozantinib
"
DB08875,"COMETRIQ
"
DB08875,"cabozantinib s-malate
"
DB08875," XL-184
"
DB00494,"Entacapone
"
DB00494,"Comtan
"
DB00494," Comtess
"
DB00494,"Entacapona 
"
DB00494," Entacapone 
"
DB00494," Entacaponum 
"
DB00422,"Methylphenidate
"
DB00422,"Concerta
"
DB00422," Daytrana
"
DB00422," Metadate
"
DB00422," Methylin
"
DB00422," Quillivant XR
"
DB00422," Riphenidate
"
DB00422," Ritalin
"
DB00422," Ritaline
"
DB00422,"d-methylphenidate HCl
"
DB00422," Methyl phenidyl acetate
"
DB00422," Methylphenidate HCl
"
DB00422," Methylphenidate hydrochloride
"
DB00422," Methylphenidatum 
"
DB00422," Methylphenidylacetate hydrochloride
"
DB00422," Metilfenidat hydrochloride
"
DB00422," Metilfenidato 
"
DB00422," Phenidylate
"
DB00286,"Conjugated Estrogens
"
DB00286,"Conestoral
"
DB00286," Evex
"
DB00286," Hyhorin
"
DB00286," Morestin
"
DB00286," Par Estro
"
DB00286," Premarin
"
DB00286," Premarin tabs
"
DB00286," Premarin Vaginal
"
DB00286," Prempro
"
DB00286," Prempro/Premphase
"
DB00286,"Estrogens
"
DB00286," Estrone Estrone Hydrogen Sulfate
"
DB00286," Estrone Hydrogen Sulfate
"
DB00286," Estrone Sodium Sulfate
"
DB00286," Estrone Sulfate
"
DB00286," Estrone Sulfate Sodium
"
DB00286," Estrone Sulphate
"
DB00286," Estrone-sulfate
"
DB00286," Oestrone Sulphate
"
DB00286," Sodium Estrone Sulfate
"
DB01020,"Isosorbide Mononitrate
"
DB01020,"Conpin
"
DB01020," Conpin Retardkaps
"
DB01020," Corangin
"
DB01020," Corangin Sr
"
DB01020," Duride
"
DB01020," Edistol
"
DB01020," Elantan
"
DB01020," Elantan Long
"
DB01020," Elantan Retard
"
DB01020," Epicordin
"
DB01020," Etimonis
"
DB01020," Fem-Mono
"
DB01020," Imazin
"
DB01020," Imdur
"
DB01020," Imdur 60
"
DB01020," Imdur Durules
"
DB01020," Imodur
"
DB01020," Imtrate
"
DB01020," IS 5MN
"
DB01020," Ismexin
"
DB01020," Ismn Abz
"
DB01020," ISMN AL
"
DB01020," Ismn Apogepha
"
DB01020," Ismn Atid
"
DB01020," Ismn Basics
"
DB01020," Ismn Heumann
"
DB01020," Ismn Hexal
"
DB01020," Ismn Lannacher
"
DB01020," Ismn Stada
"
DB01020," Ismo
"
DB01020," Ismo-20
"
DB01020," Ismox
"
DB01020," Isomon
"
DB01020," Isomonat
"
DB01020," Isomonit
"
DB01020," Isopen-20
"
DB01020," Iturol
"
DB01020," Medocor
"
DB01020," Monicor
"
DB01020," Monis
"
DB01020," Monisid
"
DB01020," Monit
"
DB01020," Monit 20
"
DB01020," Monizid
"
DB01020," Mono Corax
"
DB01020," Mono Corax Retard
"
DB01020," Mono Mack
"
DB01020," Mono-Mack
"
DB01020," Mono-Sanorania
"
DB01020," Monocedocard
"
DB01020," Monoclair
"
DB01020," Monocord 20
"
DB01020," Monocord 40
"
DB01020," Monocord 50 Sr
"
DB01020," Monodur Durules
"
DB01020," Monoket
"
DB01020," Monoket Od
"
DB01020," Monoket Retard
"
DB01020," Monolong
"
DB01020," Monolong 40
"
DB01020," Monolong 60
"
DB01020," Mononit
"
DB01020," Mononit 20
"
DB01020," Mononit 40
"
DB01020," Mononit Retard 50
"
DB01020," Monopront
"
DB01020," Monosigma
"
DB01020," Monosorb
"
DB01020," Monosordil
"
DB01020," Monotrate
"
DB01020," Multitab
"
DB01020," Nitex
"
DB01020," Nitramin
"
DB01020," Olicard
"
DB01020," Olicardin
"
DB01020," Orasorbil
"
DB01020," Pentacard
"
DB01020," Pentacard 20
"
DB01020," Percorina
"
DB01020," Pertil
"
DB01020," Plodin
"
DB01020," Promocard
"
DB01020," Sigacora
"
DB01020," Sorbimon
"
DB01020," Titarane
"
DB01020," Turimonit
"
DB01020," Uniket
"
DB01020," Vasdilat
"
DB01020," Vasotrate
"
DB01020,"IHD
"
DB01020," ISMN
"
DB01020," Isosorbidi Mononitras 
"
DB01020," Mononitrate dIsosorbide 
"
DB01020," Mononitrato de Isosorbida 
"
DB01020," Monosorbitrate
"
DB00193,"Tramadol
"
DB00193,"ConZip
"
DB00193," Crispin
"
DB00193," Durela 
"
DB00193," Ralivia ER
"
DB00193," Ralivia Flashtab
"
DB00193," Rybix 
"
DB00193," Tramadol HCl BP/EP
"
DB00193," Tramal
"
DB00193," Tridural
"
DB00193," Ultram
"
DB00193," Ultram ER
"
DB00193," Zytram XL
"
DB05259,"Glatiramer Acetate
"
DB05259,"Copaxone
"
DB05259,"COP-1
"
DB05259," Copolymer-1
"
DB05259," Copoylmer 1
"
DB00811,"Ribavirin
"
DB00811,"Copegus
"
DB00811," Rebetol
"
DB00811," Rebetron
"
DB00811," Rebretron
"
DB00811," Ribamide
"
DB00811," Ribamidil
"
DB00811," Ribamidyl
"
DB00811," Ribasphere
"
DB00811," RIBAV
"
DB00811," Ribavirin Capsules
"
DB00811," Ribavirin-TP
"
DB00811," RTC
"
DB00811," RTCA
"
DB00811," Tribavirin
"
DB00811," Varazid
"
DB00811," Vilona
"
DB00811," Viramid
"
DB00811," Virazid
"
DB00811," Virazole
"
DB00811,"RBV
"
DB00811," Ribavirina 
"
DB00811," Ribavirine 
"
DB00811," Ribavirinum 
"
DB00143,"Glutathione
"
DB00143,"Copren
"
DB00143," Isethion
"
DB00143," Ledac
"
DB00143," Neuthion
"
DB00143," Tathion
"
DB00143,"5-L-Glutamyl-L-cysteinylglycine
"
DB00143," gamma-L-Glutamyl-L-cysteinyl-glycine
"
DB00143," Gluthathione
"
DB00143," GSH
"
DB00143," N-(N-gamma-L-Glutamyl-L-cysteinyl)glycine
"
DB00048,"Collagenase
"
DB00048,"Cordase
"
DB00048," Santyl (Advance Biofactures Corp)
"
DB00048," Xiaflextm
"
DB00048,"AA4500
"
DB01136,"Carvedilol
"
DB01136,"Coreg
"
DB01136," Coreg CR
"
DB01136,"Carvedilolum 
"
DB01580,"Oxprenolol
"
DB01580,"Coretal
"
DB01580," Laracor
"
DB01580," Slow-pren
"
DB01580," Trasacor
"
DB01580," Trasicor
"
DB01580,"(+-)-oxprenolol
"
DB01580," (+)-1-(o-(Allyloxy)phenoxy)-3-(isopropylamino)propan-2-ol
"
DB01580," (1)-1-(o-(Allyloxy)phenoxy)-3-(isopropylamino)propan-2-ol
"
DB01580," 1-(Isopropylamino)-2-hydroxy-3-(o-(allyloxy)phenoxy)propane
"
DB01580," 1-(o-(Allyloxy)phenoxy)-3-(isopropylamino)-2-propanol
"
DB01580," 1--3-(isopropylamino)-2-propanol
"
DB01580," DL-oxprenolol
"
DB01580," Osprenololo 
"
DB01580," Oxprenololum 
"
DB00591,"Fluocinolone Acetonide
"
DB00591,"Coriphate
"
DB00591," Derma-smoothe/fs
"
DB00591," Dermalar
"
DB00591," Flucinar
"
DB00591," Flucort
"
DB00591," Fluocet
"
DB00591," Fluonid
"
DB00591," Fluotrex
"
DB00591," Fluovitif
"
DB00591," Flupollon
"
DB00591," FS Shampoo
"
DB00591," Jellin
"
DB00591," Localyn
"
DB00591," Localyn Syntex
"
DB00591," Medidur
"
DB00591," Neo-Synalar
"
DB00591," Omniderm
"
DB00591," Percutina
"
DB00591," Radiocin
"
DB00591," Retisert
"
DB00591," Sinalar
"
DB00591," Synalar
"
DB00591," Synalar-HP
"
DB00591," Synamol
"
DB00591," Synandone
"
DB00591," Synandrone
"
DB00591," Synemol
"
DB00591," Synotic
"
DB00591," Synsac
"
DB00591," Tefunote
"
DB00591,"flucinolone
"
DB00591," Fluocinolonacetonidum
"
DB00591," Fluocinolone acetonide 
"
DB00591," Fluocinoloni acetonidum 
"
DB00800,"Fenoldopam
"
DB00800,"Corlopam
"
DB00800,"Fenodopam mesylate
"
DB00800," Fenoldopam mesylate
"
DB00800," Fenoldopamum 
"
DB00834,"Mifepristone
"
DB00834,"Corlux
"
DB00834," Korlym
"
DB00834," Mifegyne
"
DB00834," Mifeprex
"
DB00834,"Mifepriston
"
DB00834," RU486
"
DB00235,"Milrinone
"
DB00235,"Corotrop
"
DB00235," Corotrope
"
DB00235," Milrila
"
DB00235," Primacor
"
DB00235,"Milrinone Lactate
"
DB01134,"Desoxycorticosterone Pivalate
"
DB01134,"Cortexone M
"
DB01134," Neodin-Depositum
"
DB01134," Percorten
"
DB01134," Percorten M
"
DB01134," Percorten Pivalate
"
DB01134,"Deoxycorticosterone Pivalate
"
DB01134," Deoxycorticosterone Trimethylacetate
"
DB01134," Deoxycortolone Pivalate
"
DB01134," Deoxycortone Pivalate
"
DB01134," Deoxycortone Trimethylacetate
"
DB01134," Desoxycorticosterone Trimethylacetate
"
DB01134," Desoxycortone Pivalate
"
DB01134," DOCP
"
DB01134," DTMA
"
DB00324,"Fluorometholone
"
DB00324,"Cortilet
"
DB00324," Delmeson
"
DB00324," Efflumidex
"
DB00324," Flarex
"
DB00324," Fluaton
"
DB00324," Flumetholon
"
DB00324," Fluor-op
"
DB00324," FML Forte
"
DB00324," FML Liquifilm
"
DB00324," Loticort
"
DB00324," Oxylone
"
DB00324," Trilcin
"
DB00324," Ursnon
"
DB00324,"Fluormetholon
"
DB00324," Fluormetholone
"
DB00324," Fluoromethalone
"
DB00324," FML
"
DB01284,"Cosyntropin
"
DB01284,"Cortrosyn
"
DB01284," Synacthen depot
"
DB01284,"Tetracosactide
"
DB00308,"Ibutilide
"
DB00308,"Corvert
"
DB00308,"Ibutilida 
"
DB00308," Ibutilide Fumarate
"
DB00308," Ibutilidum 
"
DB00148,"Creatine
"
DB00148,"Cosmocair C 100
"
DB00148," Creatin
"
DB00148," Kreatin
"
DB00148," Krebiozon
"
DB00148," Phosphagen
"
DB00148," Pyrolysate
"
DB00148,"(alpha-Methylguanido)acetic acid
"
DB00148," Creatine (8CI)
"
DB00148," Creatine. hydrate
"
DB00148," Methylguanidoacetic acid
"
DB00148," N-Amidinosarcosine
"
DB00148," N-Methyl-N-guanylglycine
"
DB00085,"Pancrelipase
"
DB00085,"Cotazym (Organon)
"
DB00085," Creon
"
DB00085," Ku-Zyme (Koichi)
"
DB00085," Pancrease (Ortho-McNeil)
"
DB00085," Ultrase (Axcan Scandipharm)
"
DB00085," Ultresa (delayed-release enteric coated capsules)
"
DB00085," Viokace (tablets)
"
DB00085," Zymase (Organon)
"
DB00085,"1.4-alpha-D- glucan glucanohydrolase
"
DB00085," PA
"
DB00085," Pancreatic alpha-amylase precursor
"
DB00879,"Emtricitabine
"
DB00879,"Coviracil
"
DB00879," Emtriva
"
DB00879," Racivir
"
DB04812,"Benoxaprofen
"
DB04812,"Coxigon
"
DB04812," Inflamid
"
DB04812," Opren
"
DB04812," Oraflex
"
DB04812," Uniprofen
"
DB04812,"(1)-2-(4-Chlorophenyl)benzoxazole-5-propionic acid
"
DB04812," 2-(2-(4-Chlorophenyl)-1.3-benzoxazol-5-yl)propanoic acid
"
DB04812," 2-(4-Chlorophenyl)-alpha-methyl-5-benzoxazoleacetic acid
"
DB04812," 2-propanoic acid
"
DB04812," Benoxaprofene 
"
DB04812," Benoxaprofeno 
"
DB04812," Benoxaprofenum 
"
DB04812," DL-benoxaprofen
"
DB00678,"Losartan
"
DB00678,"Cozaar
"
DB00678," Hyzaar
"
DB00678," Lacidipine
"
DB00678," Lortaan
"
DB00678,"DuP 89
"
DB00678," MK594
"
DB01137,"Levofloxacin
"
DB01137,"Cravit
"
DB01137," Cravit Ophthalmic
"
DB01137," Elequine
"
DB01137," Floxel
"
DB01137," Iquix
"
DB01137," Leroxacin
"
DB01137," Lesacin
"
DB01137," Levaquin
"
DB01137," Levokacin
"
DB01137," Levox
"
DB01137," Levoxacin
"
DB01137," Mosardal
"
DB01137," Nofaxin
"
DB01137," Quixin
"
DB01137," Reskuin
"
DB01137," Tavanic
"
DB01137," Volequin
"
DB01137,"L-Ofloxacin
"
DB00903,"Ethacrynic acid
"
DB00903,"Crinuryl
"
DB00903," Edecril
"
DB00903," Edecrin
"
DB00903," Edecrina
"
DB00903," Endecril
"
DB00903," Hidromedin
"
DB00903," Hydromedin
"
DB00903," Mingit
"
DB00903," Otacril
"
DB00903," Reomax
"
DB00903," Taladren
"
DB00903," Uregit
"
DB00903,"Etacrinic acid
"
DB00903," Etacrynic acid
"
DB00903," Etakrinic acid
"
DB00903," Ethacryinic Acid
"
DB00903," Ethacrynate
"
DB00903," Methylenebutyrylphenoxyacetic acid
"
DB04823,"Oxyphenisatin
"
DB04823,"Critex
"
DB04823," Diphenolisatin
"
DB04823," Hoscolax
"
DB04823," Isatinbisphenol
"
DB04823," Isolax
"
DB04823," Lavema
"
DB04823," Neodrast
"
DB04823," Normalax
"
DB04823," Nourilax
"
DB04823," Phenolisatin
"
DB04823," Propellax
"
DB04823," Recolon
"
DB04823," Veripaque
"
DB04823,"1.3-Dihydro-3.3-bis(4-hydroxyphenyl)-2H-indol-2-one
"
DB04823," 3.3-Bis(4-hydroxyphenyl)-oxindole
"
DB04823," 3.3-Bis(4-hydroxyphenyl)oxindole
"
DB04823," 3.3-Bis(p-hydroxyphenyl)-2-indolinone
"
DB04823," 3.3-Bis(p-hydroxyphenyl)oxindole
"
DB04823," 4.4-Dihydroxydiphenylisatin
"
DB04823," Dihydroxyphenoloxindol
"
DB04823," Oxifenisatina 
"
DB04823," Oxiphenisatinum
"
DB04823," Oxyphenisatine
"
DB04823," Oxyphenisatinum 
"
DB00224,"Indinavir
"
DB00224,"Crixivan
"
DB00224,"Compound J
"
DB00224," Indinavir sulfate
"
DB00265,"Crotamiton
"
DB00265,"Crotamitex
"
DB00265," Crotan
"
DB00265," Eurasil
"
DB00265," Eurax
"
DB00265," Eurax Cream
"
DB00265," Eurax Lotion
"
DB00265," Euraxil
"
DB00265," Veteusan
"
DB00265,"Crotaglin
"
DB00265," Crotalgin
"
DB00265," Crotamitone
"
DB01396,"Digitoxin
"
DB01396,"Crystodigin
"
DB01396," Tardigal
"
DB01396,"Digitoksin
"
DB01396," Digitoxinum
"
DB01396," Digitoxoside
"
DB00080,"Daptomycin
"
DB00080,"Cubicin
"
DB00080,"LY 146032
"
DB01199,"Tubocurarine
"
DB01199,"Curare
"
DB01199," Delacurarine
"
DB01199," Jexin
"
DB01199," Tubarine
"
DB01199,"D-Tubocurarine
"
DB01199," D-Tubocurarine Chloride
"
DB01199," Isoquinoline Alkaloid
"
DB01199," Tubocurarin
"
DB01199," Tubocurarine Chloride
"
DB01199," Tubocurarinum
"
DB00779,"Nalidixic Acid
"
DB00779,"Cybis
"
DB00779," Dixiben
"
DB00779," Dixinal
"
DB00779," Eucistin
"
DB00779," Innoxalon
"
DB00779," Jicsron
"
DB00779," naladixic acid
"
DB00779," Nalidic acid
"
DB00779," Nalidixan
"
DB00779," Nalidixate
"
DB00779," Nalidixic acid USP27
"
DB00779," Nalidixin
"
DB00779," Nalidixinic acid
"
DB00779," Nalitucsan
"
DB00779," Nalix
"
DB00779," Nalurin
"
DB00779," Naxuril
"
DB00779," NegGram
"
DB00779," Negram
"
DB00779," Nevigramon
"
DB00779," Nogram
"
DB00779," Sicmylon
"
DB00779," Unaserus
"
DB00779," Urisal
"
DB00779," Uronidix
"
DB00779," Wintomylon
"
DB00779," Wintron
"
DB00473,"Hexylcaine
"
DB00473,"Cyclaine
"
DB00473," Hexilcaina 
"
DB00473," Hexylcaine hydrochloride
"
DB00473," Hexylcainum 
"
DB00473," Osmocaine
"
DB00414,"Acetohexamide
"
DB00414,"Cyclamide
"
DB00414," Dimelin
"
DB00414," Dimelor
"
DB00414," Dymelor
"
DB00414," Gamadiabet
"
DB00414," Hypoglicil
"
DB00414," Metaglucina
"
DB00414," Minoral
"
DB00414," Ordimel
"
DB00414," Tsiklamid
"
DB00414,"Acetohexamid
"
DB01361,"Troleandomycin
"
DB01361,"Cyclamycin
"
DB01361," Evramicina
"
DB01361," Matromicina
"
DB01361," Tao
"
DB01361," Treolmicina
"
DB01361," Tribiocillina
"
DB01361,"Oleandocetine
"
DB01361," Oleandomycin triacetate
"
DB01361," Oleandomycin triacetyl ester
"
DB01361," Oleandomycin. triacetate (ester)
"
DB01361," Triacetyloleandomycin
"
DB00924,"Cyclobenzaprine
"
DB00924,"Cyclobenz
"
DB00924," Flexeril
"
DB00924," Flexiban
"
DB00924," Proeptatriene
"
DB00924," Proheptatriene
"
DB00924,"Cyclobenzaprine HCL
"
DB00288,"Amcinonide
"
DB00288,"Cyclocort
"
DB01181,"Ifosfamide
"
DB01181,"Cyfos
"
DB01181," Holoxan 1000
"
DB01181," Ifex 
"
DB01181," Isoendoxan
"
DB01181," Mitoxana
"
DB01181," Naxamide
"
DB01181,"Z4942
"
DB00476,"Duloxetine
"
DB00476,"Cymbalta
"
DB00476," Yentreve
"
DB00476,"Duloxetine HCl
"
DB00476," Duloxetine Hydrochloride
"
DB01610,"Valganciclovir
"
DB01610,"Cymeval
"
DB01610," Valcyt
"
DB01610," Valcyte
"
DB01610," L-valine. ester with ganciclovir
"
DB00434,"Cyproheptadine
"
DB00434,"Cypoheptadine
"
DB00434," Cyproheptadiene
"
DB00434," Cyproheptadine Hcl
"
DB00434," Dibenzosuberonone/Cyproheptadine
"
DB00434," Dronactin
"
DB00434," Eiproheptadine
"
DB00434," Periactin
"
DB00434," Periactine
"
DB00434," Periactinol
"
DB00434," Peritol
"
DB00357,"Aminoglutethimide
"
DB00357,"Cytadren
"
DB00357," Elipten
"
DB00357," Orimeten
"
DB00357,"Dl-Aminoglutethimide
"
DB00357," P-Aminoglutethimide
"
DB00279,"Liothyronine
"
DB00279,"Cytomel
"
DB00279," Tertroxin
"
DB00279," Tresitope
"
DB00279," Triostat
"
DB00279,"L-Liothyronine
"
DB00279," Liothyronin
"
DB00279," Liothyronine Sodium
"
DB00279," T3 liothyronine
"
DB00279," Triiodothyronine
"
DB01004,"Ganciclovir
"
DB01004,"Cytovene
"
DB01004," Cytovene IV
"
DB01004," Cytovene-IV
"
DB01004," Vitrasert
"
DB01004,"GA2
"
DB01004," Ganciclovir Sodium
"
DB01262,"Decitabine
"
DB01262,"Dacogen
"
DB01262,"5-aza-2-deoxycytidine
"
DB01262," Azadc
"
DB01262," Dezocitidine
"
DB00330,"Ethambutol
"
DB00330,"Dadibutol
"
DB00330," Diambutol
"
DB00330," Etibi
"
DB00330," Myambutol
"
DB00330," Tibutol
"
DB00330,"Aethambutolum
"
DB00330," D-Ethambutol
"
DB00330," EMB
"
DB00330," Etambutol 
"
DB00330," Etambutolo 
"
DB00330," Ethambutol dihydrochloride
"
DB00330," Ethambutol HCL
"
DB00330," Ethambutol Hydrochloride
"
DB00330," Ethambutol. racemic mixture
"
DB00330," Ethambutolum 
"
DB01511,"Delorazepam
"
DB01511,"Dadumir 
"
DB01511," Delorazepam Almus
"
DB01511," Delorazepam Alter
"
DB01511," Delorazepam Aurobindo
"
DB01511," Delorazepam DOC
"
DB01511," Delorazepam EG
"
DB01511," Delorazepam Germed
"
DB01511," Delorazepam Hexal
"
DB01511," Delorazepam Mylan
"
DB01511," Delorazepam Pensa
"
DB01511," Delorazepam Ranbaxy
"
DB01511," Delorazepam ratiopharm
"
DB01511," Delorazepam Sandoz
"
DB01511," Delorazepam Teva
"
DB01511," Delorazepam Winthrop
"
DB01511," EN
"
DB01511,"CDDZ
"
DB01511," Chlordesmethyldiazepam
"
DB01110,"Miconazole
"
DB01110,"Daktarin
"
DB01110," Femizol-M
"
DB01110," M-zole 3 Combination Pack
"
DB01110," M-zole 7 Dual Pack
"
DB01110," Micatin
"
DB01110," Miconazole 3
"
DB01110," Miconazole 3 Combination Pack
"
DB01110," Miconazole 7
"
DB01110," Miconazole 7 Combination Pack
"
DB01110," Miconazole Nitrate
"
DB01110," Miconazole Nitrate Combination Pack
"
DB01110," Miconazole-7
"
DB01110," Micozole
"
DB01110," Minostate
"
DB01110," Monazole 7
"
DB01110," Monistat
"
DB01110," Monistat 1 Combination Pack
"
DB01110," Monistat 3
"
DB01110," Monistat 3 Combination Pack
"
DB01110," Monistat 3 Dual-Pak
"
DB01110," Monistat 3 Vaginal Ovules
"
DB01110," Monistat 5
"
DB01110," Monistat 5 Tampon
"
DB01110," Monistat 7
"
DB01110," Monistat 7 Combination Pack
"
DB01110," Monistat 7 Dual-Pak
"
DB01110," Monistat 7 Vaginal Suppositories
"
DB01110," Monistat Dual- PAK
"
DB01110," Monistat IV
"
DB01110," Monistat-3 Combination Pack
"
DB01110," Monistat-Derm
"
DB01110," Novo-Miconazole Vaginal Ovules
"
DB01110," Vusion
"
DB01110," Zimycan
"
DB01110,"MCZ
"
DB04896,"Milnacipran
"
DB04896,"Dalcipran 
"
DB04896," Ixel
"
DB04896," Savella 
"
DB04896," Toledomin
"
DB04896,"(-)-milnacipran
"
DB04896," F2207
"
DB04896," Midalcipran
"
DB04896," Milnacipranum 
"
DB01209,"Dezocine
"
DB01209,"Dalgan
"
DB01209,"Dezocina 
"
DB01209," Dezocinum 
"
DB01656,"Roflumilast
"
DB01656,"Daliresp
"
DB01656," Daxas
"
DB01656,"ROF
"
DB00690,"Flurazepam
"
DB00690,"Dalmadorm
"
DB00690," Dalmane
"
DB00690," Felison
"
DB00690," Felmane
"
DB00690," Flunox
"
DB00690," Insumin
"
DB00690," Noctosom
"
DB00690," Paxane
"
DB00690," Somnol
"
DB00690," Stauroderm
"
DB00690," Valdorm
"
DB00690,"Flurazepam HCL
"
DB00664,"Sulfametopyrazine
"
DB00664,"Dalysep
"
DB00664," Farmitalia 204/122
"
DB00664," Kelfizin
"
DB00664," Kelfizina
"
DB00664," Kelfizine
"
DB00664," Kelfizine W
"
DB00664," Longum
"
DB00664," Polycidal
"
DB00664," SMP
"
DB00664," SMP2
"
DB00664," Solfametopirazina 
"
DB00664," Sulfalen
"
DB00664," Sulfalene
"
DB00664," Sulfalene 
"
DB00664," Sulfaleno 
"
DB00664," Sulfalenum 
"
DB00664," Sulfamethopyrazine
"
DB00664," Sulfamethoxypyrazine
"
DB00664," Sulfamethoxysuccinate
"
DB00664," Sulfametoxypyridazin
"
DB00664," Sulfapyrazinemethoxine
"
DB00664," Sulfapyrazinemethoxyine
"
DB00664," Sulfapyrazinemethoxyne
"
DB01219,"Dantrolene
"
DB01219,"Dantrium
"
DB01219," Dantrium Intravenous
"
DB01219,"Dantrolene Sodium
"
DB01219," Dantroleno 
"
DB01219," Dantrolenum 
"
DB00360,"Tetrahydrobiopterin
"
DB00360,"Dapropterin
"
DB00360," Kuvan
"
DB00360," Phenoptin
"
DB00360," Sapropterin
"
DB00360,"5.6.7.8 Tetrahydrobiopterin
"
DB00360," BH4
"
DB00205,"Pyrimethamine
"
DB00205,"Darachlor
"
DB00205," Daraclor
"
DB00205," Darapram
"
DB00205," Daraprim
"
DB00205," Daraprime
"
DB00205," Disulone
"
DB00205," Erbaprelina
"
DB00205," Fansidar
"
DB00205," Khloridin
"
DB00205," Malacid
"
DB00205," Malocid
"
DB00205," Malocide
"
DB00205," Maloprim
"
DB00205," Pirimecidan
"
DB00205," Tindurin
"
DB00205," Tinduring
"
DB00205,"CD
"
DB00205," Chloridin
"
DB00205," Chloridine
"
DB00205," Chloridyn
"
DB00205," Diaminopyritamin
"
DB00205," Ethylpyrimidine
"
DB00205," Pirimetamin
"
DB00205," Pirimetamina
"
DB00205," Primethamine
"
DB00205," Pyremethamine
"
DB00205," Pyrimethamin
"
DB00205," Pyrimethamine Hcl
"
DB01625,"Isopropamide
"
DB01625,"Darbid
"
DB01625," Dipramid
"
DB01625," Dipramide
"
DB01625," Isamid
"
DB01625," Marygin-M
"
DB01625," Piaccamide
"
DB01625," Priamide
"
DB01625," Priazimide
"
DB01625," Sanulcin
"
DB01625," Tyrimide
"
DB01625,"2.2-Diphenyl-4-diisopropylaminobutyramide methiodide
"
DB01625," 4-(Diisopropylamino)-2.2-diphenylbutyramide methiodide
"
DB01625," Chloroisopropamide
"
DB01625," Isopropamide iodide
"
DB01625," Isoproponum iodide
"
DB04932,"Defibrotide
"
DB04932,"Dasovas
"
DB04932," Noravid
"
DB04932," Prociclide
"
DB08824,"Ioflupane I 123
"
DB08824,"Datscan
"
DB08824,"123I-FP-CIT
"
DB08824," 123I-Ioflupane
"
DB08824," Datscan
"
DB08824," ioflupane ((123)I)
"
DB08824," ioflupane (123I)
"
DB08824," ioflupane I(123)
"
DB08824," ioflupano (123I)
"
DB08824," ioflupanum (123I)
"
DB08824," methyl (1R.2S.3S.5S)-8-(3-fluoropropyl)-3--8-azabicyclooctane-2-carboxylate
"
DB08824," Methyl 8-(3-fluoropropyl)-3—©_-(p-iodo-I(sup 123)-phenyl)-1—©»_H. 5—©»_H-nortropane-2—©_-carboxylate.
"
DB00309,"Vindesine
"
DB00309,"DAVA
"
DB00309," Eldesine
"
DB00309," Eldisine
"
DB00309,"Desacetylvinblastine Amide Sulfate
"
DB00309," Vindesine Sulfate
"
DB00234,"Reboxetine
"
DB00234,"Davedax
"
DB00234," Edronax
"
DB00234," Norebox
"
DB00234," Prolift
"
DB00234," Solvex
"
DB00234," Vestra
"
DB00234,"Reboxetine mesylate
"
DB02300,"Calcipotriol
"
DB02300,"Davonex
"
DB02300," Dovonex
"
DB02300,"Calcipotriene
"
DB00441,"Gemcitabine
"
DB00441,"DDFC
"
DB00441," DFDC
"
DB00441," Gemcin
"
DB00441," Gemtro
"
DB00441," Gemzar
"
DB00441," GEO
"
DB00441,"dFdC
"
DB00441," dFdCyd
"
DB00441," Difluorodeoxycytidine Hydrochlorothiazide
"
DB00441," LY-188011
"
DB00579,"Mazindol
"
DB00579,"DEA No. 1605
"
DB00579," Dimagrir
"
DB00579," Magrilon
"
DB00579," Mazanor
"
DB00579," Mazildene
"
DB00579," Mazindol 
"
DB00579," Mazindolum 
"
DB00579," Sanorex
"
DB00579," Terenac
"
DB00579," Teronac
"
DB08804,"Nandrolone decanoate
"
DB08804,"Deca Durabolin
"
DB08804," Deca-Durabol
"
DB08804," Deca-durabolin
"
DB08804," Retabolil
"
DB08804,"Norandrostenolone decanoate
"
DB08804," Nortestosterone decanoate
"
DB00192,"Indecainide
"
DB00192,"Decabid
"
DB00192,"9-(3-(Isopropylamino)propyl)-9-fluorenylcarboxamid
"
DB00192," 9-(3-(Isopropylamino)propyl))fluorene-9-carboxamide
"
DB00192," Indecainida 
"
DB00192," Indecainidum 
"
DB00192," Ricainid
"
DB00192," Ricainide
"
DB01093,"Dimethyl sulfoxide
"
DB01093,"Decap
"
DB01093," Deltan
"
DB01093," Demasorb
"
DB01093," Demavet
"
DB01093," Demeso
"
DB01093," Demsodrox
"
DB01093," Dermasorb
"
DB01093," Dimexide
"
DB01093," Dipirartril-tropico
"
DB01093," Dolicur
"
DB01093," Doligur
"
DB01093," Domoso
"
DB01093," Dromisol
"
DB01093," Durasorb
"
DB01093," Gamasol 90
"
DB01093," Hyadur
"
DB01093," Infiltrina
"
DB01093," Kemsol
"
DB01093," Rimso 50
"
DB01093," Sclerosol
"
DB01093," Somipront
"
DB01093," Syntexan
"
DB01093," Topsym
"
DB01093,"Diemthyl sulfoxide
"
DB01093," Dimethyl sulfoxide BP
"
